kind,position,result,stim_left,stim_right,stim_left_name,stim_right_name,correct
0,1,1,20,21,stimuli/tunga_20.bmp,stimuli/tunga_21.bmp,1
2,1,1,16,24,stimuli/tunga_16.bmp,stimuli/tunga_24.bmp,1
1,0,1,22,18,stimuli/tunga_22.bmp,stimuli/tunga_18.bmp,0
0,0,1,21,20,stimuli/tunga_21.bmp,stimuli/tunga_20.bmp,0
2,0,1,24,16,stimuli/tunga_24.bmp,stimuli/tunga_16.bmp,0
2,0,1,24,16,stimuli/tunga_24.bmp,stimuli/tunga_16.bmp,0
2,0,1,24,16,stimuli/tunga_24.bmp,stimuli/tunga_16.bmp,0
1,1,1,18,22,stimuli/tunga_18.bmp,stimuli/tunga_22.bmp,1
1,1,1,18,22,stimuli/tunga_18.bmp,stimuli/tunga_22.bmp,1
1,0,1,22,18,stimuli/tunga_22.bmp,stimuli/tunga_18.bmp,0
2,1,1,16,24,stimuli/tunga_16.bmp,stimuli/tunga_24.bmp,1
2,0,1,24,16,stimuli/tunga_24.bmp,stimuli/tunga_16.bmp,0
1,0,1,22,18,stimuli/tunga_22.bmp,stimuli/tunga_18.bmp,0
0,1,1,20,21,stimuli/tunga_20.bmp,stimuli/tunga_21.bmp,1
0,0,1,21,20,stimuli/tunga_21.bmp,stimuli/tunga_20.bmp,0
1,0,1,22,18,stimuli/tunga_22.bmp,stimuli/tunga_18.bmp,0
0,1,1,20,21,stimuli/tunga_20.bmp,stimuli/tunga_21.bmp,1
2,1,1,16,24,stimuli/tunga_16.bmp,stimuli/tunga_24.bmp,1
2,1,1,16,24,stimuli/tunga_16.bmp,stimuli/tunga_24.bmp,1
0,1,1,20,21,stimuli/tunga_20.bmp,stimuli/tunga_21.bmp,1
1,0,1,22,18,stimuli/tunga_22.bmp,stimuli/tunga_18.bmp,0
2,0,1,24,16,stimuli/tunga_24.bmp,stimuli/tunga_16.bmp,0
2,1,-1,16,24,stimuli/tunga_16.bmp,stimuli/tunga_24.bmp,0
2,1,1,16,24,stimuli/tunga_16.bmp,stimuli/tunga_24.bmp,1
0,0,1,21,20,stimuli/tunga_21.bmp,stimuli/tunga_20.bmp,0
0,0,1,21,20,stimuli/tunga_21.bmp,stimuli/tunga_20.bmp,0
0,1,1,20,21,stimuli/tunga_20.bmp,stimuli/tunga_21.bmp,1
1,0,-1,22,18,stimuli/tunga_22.bmp,stimuli/tunga_18.bmp,1
1,1,1,18,22,stimuli/tunga_18.bmp,stimuli/tunga_22.bmp,1
1,0,1,22,18,stimuli/tunga_22.bmp,stimuli/tunga_18.bmp,0
1,0,1,22,18,stimuli/tunga_22.bmp,stimuli/tunga_18.bmp,0
0,1,-1,20,21,stimuli/tunga_20.bmp,stimuli/tunga_21.bmp,0
2,0,1,24,16,stimuli/tunga_24.bmp,stimuli/tunga_16.bmp,0
0,1,1,20,21,stimuli/tunga_20.bmp,stimuli/tunga_21.bmp,1
0,1,1,20,21,stimuli/tunga_20.bmp,stimuli/tunga_21.bmp,1
1,1,-1,18,22,stimuli/tunga_18.bmp,stimuli/tunga_22.bmp,0
