kind,position,result,stim_left,stim_right,stim_left_name,stim_right_name,correctAns
2,1,1,20,19,stimuli/tunga_20.bmp,stimuli/tunga_19.bmp,
1,1,1,17,13,stimuli/tunga_17.bmp,stimuli/tunga_13.bmp,
1,1,1,17,13,stimuli/tunga_17.bmp,stimuli/tunga_13.bmp,
2,1,1,20,19,stimuli/tunga_20.bmp,stimuli/tunga_19.bmp,
1,1,1,17,13,stimuli/tunga_17.bmp,stimuli/tunga_13.bmp,
1,0,-1,13,17,stimuli/tunga_13.bmp,stimuli/tunga_17.bmp,
2,1,1,20,19,stimuli/tunga_20.bmp,stimuli/tunga_19.bmp,
2,1,-1,20,19,stimuli/tunga_20.bmp,stimuli/tunga_19.bmp,space
1,0,1,13,17,stimuli/tunga_13.bmp,stimuli/tunga_17.bmp,space
0,1,1,14,15,stimuli/tunga_14.bmp,stimuli/tunga_15.bmp,
0,1,-1,14,15,stimuli/tunga_14.bmp,stimuli/tunga_15.bmp,space
1,0,-1,13,17,stimuli/tunga_13.bmp,stimuli/tunga_17.bmp,
1,0,1,13,17,stimuli/tunga_13.bmp,stimuli/tunga_17.bmp,space
1,0,1,13,17,stimuli/tunga_13.bmp,stimuli/tunga_17.bmp,space
2,1,1,20,19,stimuli/tunga_20.bmp,stimuli/tunga_19.bmp,
0,0,1,15,14,stimuli/tunga_15.bmp,stimuli/tunga_14.bmp,space
0,0,-1,15,14,stimuli/tunga_15.bmp,stimuli/tunga_14.bmp,
1,0,1,13,17,stimuli/tunga_13.bmp,stimuli/tunga_17.bmp,space
0,0,1,15,14,stimuli/tunga_15.bmp,stimuli/tunga_14.bmp,space
2,1,1,20,19,stimuli/tunga_20.bmp,stimuli/tunga_19.bmp,
0,0,1,15,14,stimuli/tunga_15.bmp,stimuli/tunga_14.bmp,space
1,0,1,13,17,stimuli/tunga_13.bmp,stimuli/tunga_17.bmp,space
2,0,-1,19,20,stimuli/tunga_19.bmp,stimuli/tunga_20.bmp,
0,1,1,14,15,stimuli/tunga_14.bmp,stimuli/tunga_15.bmp,
1,1,1,17,13,stimuli/tunga_17.bmp,stimuli/tunga_13.bmp,
0,0,1,15,14,stimuli/tunga_15.bmp,stimuli/tunga_14.bmp,space
0,0,1,15,14,stimuli/tunga_15.bmp,stimuli/tunga_14.bmp,space
2,0,1,19,20,stimuli/tunga_19.bmp,stimuli/tunga_20.bmp,space
2,1,1,20,19,stimuli/tunga_20.bmp,stimuli/tunga_19.bmp,
0,1,1,14,15,stimuli/tunga_14.bmp,stimuli/tunga_15.bmp,
2,0,1,19,20,stimuli/tunga_19.bmp,stimuli/tunga_20.bmp,space
0,0,1,15,14,stimuli/tunga_15.bmp,stimuli/tunga_14.bmp,space
2,0,1,19,20,stimuli/tunga_19.bmp,stimuli/tunga_20.bmp,space
1,1,1,17,13,stimuli/tunga_17.bmp,stimuli/tunga_13.bmp,
2,1,1,20,19,stimuli/tunga_20.bmp,stimuli/tunga_19.bmp,
0,1,-1,14,15,stimuli/tunga_14.bmp,stimuli/tunga_15.bmp,space
