kind,position,result,stim_left,stim_right,stim_left_name,stim_right_name,correctAns
2,0,1,24,19,stimuli/tunga_24.bmp,stimuli/tunga_19.bmp,left
0,0,1,15,14,stimuli/tunga_15.bmp,stimuli/tunga_14.bmp,left
1,1,1,17,22,stimuli/tunga_17.bmp,stimuli/tunga_22.bmp,right
2,1,1,19,24,stimuli/tunga_19.bmp,stimuli/tunga_24.bmp,right
0,0,-1,15,14,stimuli/tunga_15.bmp,stimuli/tunga_14.bmp,right
0,1,1,14,15,stimuli/tunga_14.bmp,stimuli/tunga_15.bmp,right
1,1,1,17,22,stimuli/tunga_17.bmp,stimuli/tunga_22.bmp,right
2,0,1,24,19,stimuli/tunga_24.bmp,stimuli/tunga_19.bmp,left
1,0,1,22,17,stimuli/tunga_22.bmp,stimuli/tunga_17.bmp,left
2,1,1,19,24,stimuli/tunga_19.bmp,stimuli/tunga_24.bmp,right
2,0,1,24,19,stimuli/tunga_24.bmp,stimuli/tunga_19.bmp,left
2,0,-1,24,19,stimuli/tunga_24.bmp,stimuli/tunga_19.bmp,right
0,0,1,15,14,stimuli/tunga_15.bmp,stimuli/tunga_14.bmp,left
0,1,-1,14,15,stimuli/tunga_14.bmp,stimuli/tunga_15.bmp,left
0,1,1,14,15,stimuli/tunga_14.bmp,stimuli/tunga_15.bmp,right
2,1,1,19,24,stimuli/tunga_19.bmp,stimuli/tunga_24.bmp,right
1,0,1,22,17,stimuli/tunga_22.bmp,stimuli/tunga_17.bmp,left
2,1,1,19,24,stimuli/tunga_19.bmp,stimuli/tunga_24.bmp,right
1,0,1,22,17,stimuli/tunga_22.bmp,stimuli/tunga_17.bmp,left
0,1,-1,14,15,stimuli/tunga_14.bmp,stimuli/tunga_15.bmp,left
2,0,-1,24,19,stimuli/tunga_24.bmp,stimuli/tunga_19.bmp,right
1,1,-1,17,22,stimuli/tunga_17.bmp,stimuli/tunga_22.bmp,left
1,1,1,17,22,stimuli/tunga_17.bmp,stimuli/tunga_22.bmp,right
0,1,1,14,15,stimuli/tunga_14.bmp,stimuli/tunga_15.bmp,right
2,1,1,19,24,stimuli/tunga_19.bmp,stimuli/tunga_24.bmp,right
1,0,1,22,17,stimuli/tunga_22.bmp,stimuli/tunga_17.bmp,left
1,0,-1,22,17,stimuli/tunga_22.bmp,stimuli/tunga_17.bmp,right
2,1,-1,19,24,stimuli/tunga_19.bmp,stimuli/tunga_24.bmp,left
0,0,1,15,14,stimuli/tunga_15.bmp,stimuli/tunga_14.bmp,left
1,0,1,22,17,stimuli/tunga_22.bmp,stimuli/tunga_17.bmp,left
0,0,1,15,14,stimuli/tunga_15.bmp,stimuli/tunga_14.bmp,left
1,1,1,17,22,stimuli/tunga_17.bmp,stimuli/tunga_22.bmp,right
2,1,-1,19,24,stimuli/tunga_19.bmp,stimuli/tunga_24.bmp,left
0,1,1,14,15,stimuli/tunga_14.bmp,stimuli/tunga_15.bmp,right
1,0,-1,22,17,stimuli/tunga_22.bmp,stimuli/tunga_17.bmp,right
0,0,1,15,14,stimuli/tunga_15.bmp,stimuli/tunga_14.bmp,left
