kind,position,result,stim_left,stim_right,stim_left_name,stim_right_name,correctAns
1,1,1,19,22,stimuli/tunga_19.bmp,stimuli/tunga_22.bmp,
0,0,-1,20,14,stimuli/tunga_20.bmp,stimuli/tunga_14.bmp,
1,0,1,22,19,stimuli/tunga_22.bmp,stimuli/tunga_19.bmp,space
0,0,1,20,14,stimuli/tunga_20.bmp,stimuli/tunga_14.bmp,space
1,0,1,22,19,stimuli/tunga_22.bmp,stimuli/tunga_19.bmp,space
2,0,-1,18,15,stimuli/tunga_18.bmp,stimuli/tunga_15.bmp,
0,0,1,20,14,stimuli/tunga_20.bmp,stimuli/tunga_14.bmp,space
2,0,1,18,15,stimuli/tunga_18.bmp,stimuli/tunga_15.bmp,space
1,0,1,22,19,stimuli/tunga_22.bmp,stimuli/tunga_19.bmp,space
1,0,-1,22,19,stimuli/tunga_22.bmp,stimuli/tunga_19.bmp,
2,1,1,15,18,stimuli/tunga_15.bmp,stimuli/tunga_18.bmp,
2,1,1,15,18,stimuli/tunga_15.bmp,stimuli/tunga_18.bmp,
1,1,-1,19,22,stimuli/tunga_19.bmp,stimuli/tunga_22.bmp,space
2,0,1,18,15,stimuli/tunga_18.bmp,stimuli/tunga_15.bmp,space
0,1,1,14,20,stimuli/tunga_14.bmp,stimuli/tunga_20.bmp,
1,0,1,22,19,stimuli/tunga_22.bmp,stimuli/tunga_19.bmp,space
2,0,1,18,15,stimuli/tunga_18.bmp,stimuli/tunga_15.bmp,space
1,1,-1,19,22,stimuli/tunga_19.bmp,stimuli/tunga_22.bmp,space
2,0,-1,18,15,stimuli/tunga_18.bmp,stimuli/tunga_15.bmp,
0,0,1,20,14,stimuli/tunga_20.bmp,stimuli/tunga_14.bmp,space
0,1,-1,14,20,stimuli/tunga_14.bmp,stimuli/tunga_20.bmp,space
0,1,1,14,20,stimuli/tunga_14.bmp,stimuli/tunga_20.bmp,
2,1,1,15,18,stimuli/tunga_15.bmp,stimuli/tunga_18.bmp,
0,0,1,20,14,stimuli/tunga_20.bmp,stimuli/tunga_14.bmp,space
0,1,-1,14,20,stimuli/tunga_14.bmp,stimuli/tunga_20.bmp,space
0,0,-1,20,14,stimuli/tunga_20.bmp,stimuli/tunga_14.bmp,
1,1,1,19,22,stimuli/tunga_19.bmp,stimuli/tunga_22.bmp,
0,1,1,14,20,stimuli/tunga_14.bmp,stimuli/tunga_20.bmp,
2,1,-1,15,18,stimuli/tunga_15.bmp,stimuli/tunga_18.bmp,space
2,0,1,18,15,stimuli/tunga_18.bmp,stimuli/tunga_15.bmp,space
0,1,1,14,20,stimuli/tunga_14.bmp,stimuli/tunga_20.bmp,
2,0,1,18,15,stimuli/tunga_18.bmp,stimuli/tunga_15.bmp,space
1,1,1,19,22,stimuli/tunga_19.bmp,stimuli/tunga_22.bmp,
1,1,1,19,22,stimuli/tunga_19.bmp,stimuli/tunga_22.bmp,
2,1,1,15,18,stimuli/tunga_15.bmp,stimuli/tunga_18.bmp,
1,1,1,19,22,stimuli/tunga_19.bmp,stimuli/tunga_22.bmp,
