kind,position,result,stim_left,stim_right,stim_left_name,stim_right_name,correctAns
2,1,1,23,17,stimuli/tunga_23.bmp,stimuli/tunga_17.bmp,right
0,0,-1,14,13,stimuli/tunga_14.bmp,stimuli/tunga_13.bmp,right
1,1,-1,15,24,stimuli/tunga_15.bmp,stimuli/tunga_24.bmp,left
2,0,1,17,23,stimuli/tunga_17.bmp,stimuli/tunga_23.bmp,left
2,1,1,23,17,stimuli/tunga_23.bmp,stimuli/tunga_17.bmp,right
2,1,1,23,17,stimuli/tunga_23.bmp,stimuli/tunga_17.bmp,right
2,0,1,17,23,stimuli/tunga_17.bmp,stimuli/tunga_23.bmp,left
0,1,1,13,14,stimuli/tunga_13.bmp,stimuli/tunga_14.bmp,right
0,0,1,14,13,stimuli/tunga_14.bmp,stimuli/tunga_13.bmp,left
1,0,1,24,15,stimuli/tunga_24.bmp,stimuli/tunga_15.bmp,left
1,0,1,24,15,stimuli/tunga_24.bmp,stimuli/tunga_15.bmp,left
1,1,-1,15,24,stimuli/tunga_15.bmp,stimuli/tunga_24.bmp,left
1,0,-1,24,15,stimuli/tunga_24.bmp,stimuli/tunga_15.bmp,right
2,1,1,23,17,stimuli/tunga_23.bmp,stimuli/tunga_17.bmp,right
2,1,1,23,17,stimuli/tunga_23.bmp,stimuli/tunga_17.bmp,right
0,1,1,13,14,stimuli/tunga_13.bmp,stimuli/tunga_14.bmp,right
0,1,1,13,14,stimuli/tunga_13.bmp,stimuli/tunga_14.bmp,right
0,0,-1,14,13,stimuli/tunga_14.bmp,stimuli/tunga_13.bmp,right
2,1,1,23,17,stimuli/tunga_23.bmp,stimuli/tunga_17.bmp,right
0,0,1,14,13,stimuli/tunga_14.bmp,stimuli/tunga_13.bmp,left
1,1,1,15,24,stimuli/tunga_15.bmp,stimuli/tunga_24.bmp,right
2,0,-1,17,23,stimuli/tunga_17.bmp,stimuli/tunga_23.bmp,right
2,0,1,17,23,stimuli/tunga_17.bmp,stimuli/tunga_23.bmp,left
1,0,-1,24,15,stimuli/tunga_24.bmp,stimuli/tunga_15.bmp,right
0,1,1,13,14,stimuli/tunga_13.bmp,stimuli/tunga_14.bmp,right
0,0,1,14,13,stimuli/tunga_14.bmp,stimuli/tunga_13.bmp,left
1,1,1,15,24,stimuli/tunga_15.bmp,stimuli/tunga_24.bmp,right
0,0,1,14,13,stimuli/tunga_14.bmp,stimuli/tunga_13.bmp,left
0,0,1,14,13,stimuli/tunga_14.bmp,stimuli/tunga_13.bmp,left
2,1,1,23,17,stimuli/tunga_23.bmp,stimuli/tunga_17.bmp,right
1,0,1,24,15,stimuli/tunga_24.bmp,stimuli/tunga_15.bmp,left
2,1,1,23,17,stimuli/tunga_23.bmp,stimuli/tunga_17.bmp,right
1,1,1,15,24,stimuli/tunga_15.bmp,stimuli/tunga_24.bmp,right
1,1,1,15,24,stimuli/tunga_15.bmp,stimuli/tunga_24.bmp,right
0,0,1,14,13,stimuli/tunga_14.bmp,stimuli/tunga_13.bmp,left
1,0,1,24,15,stimuli/tunga_24.bmp,stimuli/tunga_15.bmp,left
