kind,position,result,stim_left,stim_right,stim_left_name,stim_right_name,correctAns
1,0,-1,19,13,stimuli/tunga_19.bmp,stimuli/tunga_13.bmp,right
0,1,1,23,18,stimuli/tunga_23.bmp,stimuli/tunga_18.bmp,right
0,1,1,23,18,stimuli/tunga_23.bmp,stimuli/tunga_18.bmp,right
2,0,1,15,20,stimuli/tunga_15.bmp,stimuli/tunga_20.bmp,left
0,0,-1,18,23,stimuli/tunga_18.bmp,stimuli/tunga_23.bmp,right
1,0,-1,19,13,stimuli/tunga_19.bmp,stimuli/tunga_13.bmp,right
2,1,1,20,15,stimuli/tunga_20.bmp,stimuli/tunga_15.bmp,right
0,0,-1,18,23,stimuli/tunga_18.bmp,stimuli/tunga_23.bmp,right
1,1,1,13,19,stimuli/tunga_13.bmp,stimuli/tunga_19.bmp,right
1,0,-1,19,13,stimuli/tunga_19.bmp,stimuli/tunga_13.bmp,right
1,1,1,13,19,stimuli/tunga_13.bmp,stimuli/tunga_19.bmp,right
0,0,1,18,23,stimuli/tunga_18.bmp,stimuli/tunga_23.bmp,left
2,1,1,20,15,stimuli/tunga_20.bmp,stimuli/tunga_15.bmp,right
2,0,1,15,20,stimuli/tunga_15.bmp,stimuli/tunga_20.bmp,left
0,0,1,18,23,stimuli/tunga_18.bmp,stimuli/tunga_23.bmp,left
2,0,1,15,20,stimuli/tunga_15.bmp,stimuli/tunga_20.bmp,left
2,1,1,20,15,stimuli/tunga_20.bmp,stimuli/tunga_15.bmp,right
1,1,1,13,19,stimuli/tunga_13.bmp,stimuli/tunga_19.bmp,right
2,1,1,20,15,stimuli/tunga_20.bmp,stimuli/tunga_15.bmp,right
2,0,1,15,20,stimuli/tunga_15.bmp,stimuli/tunga_20.bmp,left
2,1,1,20,15,stimuli/tunga_20.bmp,stimuli/tunga_15.bmp,right
2,0,1,15,20,stimuli/tunga_15.bmp,stimuli/tunga_20.bmp,left
1,1,1,13,19,stimuli/tunga_13.bmp,stimuli/tunga_19.bmp,right
0,1,1,23,18,stimuli/tunga_23.bmp,stimuli/tunga_18.bmp,right
0,1,1,23,18,stimuli/tunga_23.bmp,stimuli/tunga_18.bmp,right
0,1,1,23,18,stimuli/tunga_23.bmp,stimuli/tunga_18.bmp,right
2,1,1,20,15,stimuli/tunga_20.bmp,stimuli/tunga_15.bmp,right
1,1,1,13,19,stimuli/tunga_13.bmp,stimuli/tunga_19.bmp,right
1,0,1,19,13,stimuli/tunga_19.bmp,stimuli/tunga_13.bmp,left
0,1,1,23,18,stimuli/tunga_23.bmp,stimuli/tunga_18.bmp,right
1,0,1,19,13,stimuli/tunga_19.bmp,stimuli/tunga_13.bmp,left
1,0,1,19,13,stimuli/tunga_19.bmp,stimuli/tunga_13.bmp,left
0,0,1,18,23,stimuli/tunga_18.bmp,stimuli/tunga_23.bmp,left
0,1,-1,23,18,stimuli/tunga_23.bmp,stimuli/tunga_18.bmp,left
2,0,1,15,20,stimuli/tunga_15.bmp,stimuli/tunga_20.bmp,left
1,0,1,19,13,stimuli/tunga_19.bmp,stimuli/tunga_13.bmp,left
