kind,position,result,stim_left,stim_right,stim_left_name,stim_right_name,correctAns
0,1,1,21,22,stimuli/tunga_21.bmp,stimuli/tunga_22.bmp,
1,0,1,13,19,stimuli/tunga_13.bmp,stimuli/tunga_19.bmp,space
1,0,-1,13,19,stimuli/tunga_13.bmp,stimuli/tunga_19.bmp,
0,0,1,22,21,stimuli/tunga_22.bmp,stimuli/tunga_21.bmp,space
0,1,1,21,22,stimuli/tunga_21.bmp,stimuli/tunga_22.bmp,
0,0,1,22,21,stimuli/tunga_22.bmp,stimuli/tunga_21.bmp,space
2,1,-1,14,15,stimuli/tunga_14.bmp,stimuli/tunga_15.bmp,space
2,0,1,15,14,stimuli/tunga_15.bmp,stimuli/tunga_14.bmp,space
0,0,1,22,21,stimuli/tunga_22.bmp,stimuli/tunga_21.bmp,space
2,0,1,15,14,stimuli/tunga_15.bmp,stimuli/tunga_14.bmp,space
2,0,1,15,14,stimuli/tunga_15.bmp,stimuli/tunga_14.bmp,space
0,0,1,22,21,stimuli/tunga_22.bmp,stimuli/tunga_21.bmp,space
0,1,1,21,22,stimuli/tunga_21.bmp,stimuli/tunga_22.bmp,
1,1,1,19,13,stimuli/tunga_19.bmp,stimuli/tunga_13.bmp,
1,1,1,19,13,stimuli/tunga_19.bmp,stimuli/tunga_13.bmp,
1,0,1,13,19,stimuli/tunga_13.bmp,stimuli/tunga_19.bmp,space
2,1,1,14,15,stimuli/tunga_14.bmp,stimuli/tunga_15.bmp,
2,0,1,15,14,stimuli/tunga_15.bmp,stimuli/tunga_14.bmp,space
1,0,1,13,19,stimuli/tunga_13.bmp,stimuli/tunga_19.bmp,space
1,0,1,13,19,stimuli/tunga_13.bmp,stimuli/tunga_19.bmp,space
0,0,1,22,21,stimuli/tunga_22.bmp,stimuli/tunga_21.bmp,space
2,0,1,15,14,stimuli/tunga_15.bmp,stimuli/tunga_14.bmp,space
2,0,-1,15,14,stimuli/tunga_15.bmp,stimuli/tunga_14.bmp,
2,1,1,14,15,stimuli/tunga_14.bmp,stimuli/tunga_15.bmp,
1,1,1,19,13,stimuli/tunga_19.bmp,stimuli/tunga_13.bmp,
0,0,1,22,21,stimuli/tunga_22.bmp,stimuli/tunga_21.bmp,space
1,1,1,19,13,stimuli/tunga_19.bmp,stimuli/tunga_13.bmp,
1,1,1,19,13,stimuli/tunga_19.bmp,stimuli/tunga_13.bmp,
2,1,1,14,15,stimuli/tunga_14.bmp,stimuli/tunga_15.bmp,
1,0,-1,13,19,stimuli/tunga_13.bmp,stimuli/tunga_19.bmp,
1,1,-1,19,13,stimuli/tunga_19.bmp,stimuli/tunga_13.bmp,space
0,1,1,21,22,stimuli/tunga_21.bmp,stimuli/tunga_22.bmp,
2,1,1,14,15,stimuli/tunga_14.bmp,stimuli/tunga_15.bmp,
0,1,1,21,22,stimuli/tunga_21.bmp,stimuli/tunga_22.bmp,
0,1,1,21,22,stimuli/tunga_21.bmp,stimuli/tunga_22.bmp,
2,1,1,14,15,stimuli/tunga_14.bmp,stimuli/tunga_15.bmp,
