kind,position,result,stim_left,stim_right,stim_left_name,stim_right_name,correctAns
2,1,1,21,13,stimuli/tunga_21.bmp,stimuli/tunga_13.bmp,right
1,1,1,16,23,stimuli/tunga_16.bmp,stimuli/tunga_23.bmp,right
0,1,1,15,24,stimuli/tunga_15.bmp,stimuli/tunga_24.bmp,right
2,0,1,13,21,stimuli/tunga_13.bmp,stimuli/tunga_21.bmp,left
0,0,1,24,15,stimuli/tunga_24.bmp,stimuli/tunga_15.bmp,left
2,0,1,13,21,stimuli/tunga_13.bmp,stimuli/tunga_21.bmp,left
1,1,1,16,23,stimuli/tunga_16.bmp,stimuli/tunga_23.bmp,right
0,0,1,24,15,stimuli/tunga_24.bmp,stimuli/tunga_15.bmp,left
1,0,1,23,16,stimuli/tunga_23.bmp,stimuli/tunga_16.bmp,left
1,1,1,16,23,stimuli/tunga_16.bmp,stimuli/tunga_23.bmp,right
2,0,-1,13,21,stimuli/tunga_13.bmp,stimuli/tunga_21.bmp,right
2,1,1,21,13,stimuli/tunga_21.bmp,stimuli/tunga_13.bmp,right
1,0,1,23,16,stimuli/tunga_23.bmp,stimuli/tunga_16.bmp,left
0,1,1,15,24,stimuli/tunga_15.bmp,stimuli/tunga_24.bmp,right
1,1,-1,16,23,stimuli/tunga_16.bmp,stimuli/tunga_23.bmp,left
2,0,1,13,21,stimuli/tunga_13.bmp,stimuli/tunga_21.bmp,left
1,1,1,16,23,stimuli/tunga_16.bmp,stimuli/tunga_23.bmp,right
0,0,-1,24,15,stimuli/tunga_24.bmp,stimuli/tunga_15.bmp,right
0,1,1,15,24,stimuli/tunga_15.bmp,stimuli/tunga_24.bmp,right
2,1,1,21,13,stimuli/tunga_21.bmp,stimuli/tunga_13.bmp,right
2,0,1,13,21,stimuli/tunga_13.bmp,stimuli/tunga_21.bmp,left
1,0,1,23,16,stimuli/tunga_23.bmp,stimuli/tunga_16.bmp,left
2,0,-1,13,21,stimuli/tunga_13.bmp,stimuli/tunga_21.bmp,right
0,0,1,24,15,stimuli/tunga_24.bmp,stimuli/tunga_15.bmp,left
1,1,-1,16,23,stimuli/tunga_16.bmp,stimuli/tunga_23.bmp,left
2,0,1,13,21,stimuli/tunga_13.bmp,stimuli/tunga_21.bmp,left
1,1,1,16,23,stimuli/tunga_16.bmp,stimuli/tunga_23.bmp,right
0,1,1,15,24,stimuli/tunga_15.bmp,stimuli/tunga_24.bmp,right
0,1,1,15,24,stimuli/tunga_15.bmp,stimuli/tunga_24.bmp,right
2,0,-1,13,21,stimuli/tunga_13.bmp,stimuli/tunga_21.bmp,right
1,0,1,23,16,stimuli/tunga_23.bmp,stimuli/tunga_16.bmp,left
0,0,1,24,15,stimuli/tunga_24.bmp,stimuli/tunga_15.bmp,left
0,1,1,15,24,stimuli/tunga_15.bmp,stimuli/tunga_24.bmp,right
1,0,1,23,16,stimuli/tunga_23.bmp,stimuli/tunga_16.bmp,left
0,1,1,15,24,stimuli/tunga_15.bmp,stimuli/tunga_24.bmp,right
2,1,1,21,13,stimuli/tunga_21.bmp,stimuli/tunga_13.bmp,right
