kind,position,result,stim_left,stim_right,stim_left_name,stim_right_name,correctAns
2,1,-1,18,20,stimuli/tunga_18.bmp,stimuli/tunga_20.bmp,space
0,1,1,21,14,stimuli/tunga_21.bmp,stimuli/tunga_14.bmp,
1,0,1,24,16,stimuli/tunga_24.bmp,stimuli/tunga_16.bmp,space
0,0,1,14,21,stimuli/tunga_14.bmp,stimuli/tunga_21.bmp,space
0,0,-1,14,21,stimuli/tunga_14.bmp,stimuli/tunga_21.bmp,
0,1,-1,21,14,stimuli/tunga_21.bmp,stimuli/tunga_14.bmp,space
2,0,1,20,18,stimuli/tunga_20.bmp,stimuli/tunga_18.bmp,space
1,0,1,24,16,stimuli/tunga_24.bmp,stimuli/tunga_16.bmp,space
1,0,1,24,16,stimuli/tunga_24.bmp,stimuli/tunga_16.bmp,space
1,0,-1,24,16,stimuli/tunga_24.bmp,stimuli/tunga_16.bmp,
1,1,1,16,24,stimuli/tunga_16.bmp,stimuli/tunga_24.bmp,
1,1,1,16,24,stimuli/tunga_16.bmp,stimuli/tunga_24.bmp,
2,1,1,18,20,stimuli/tunga_18.bmp,stimuli/tunga_20.bmp,
1,0,1,24,16,stimuli/tunga_24.bmp,stimuli/tunga_16.bmp,space
0,1,1,21,14,stimuli/tunga_21.bmp,stimuli/tunga_14.bmp,
1,1,-1,16,24,stimuli/tunga_16.bmp,stimuli/tunga_24.bmp,space
0,1,1,21,14,stimuli/tunga_21.bmp,stimuli/tunga_14.bmp,
0,0,1,14,21,stimuli/tunga_14.bmp,stimuli/tunga_21.bmp,space
2,1,1,18,20,stimuli/tunga_18.bmp,stimuli/tunga_20.bmp,
2,1,1,18,20,stimuli/tunga_18.bmp,stimuli/tunga_20.bmp,
1,1,1,16,24,stimuli/tunga_16.bmp,stimuli/tunga_24.bmp,
2,0,1,20,18,stimuli/tunga_20.bmp,stimuli/tunga_18.bmp,space
1,0,1,24,16,stimuli/tunga_24.bmp,stimuli/tunga_16.bmp,space
2,0,1,20,18,stimuli/tunga_20.bmp,stimuli/tunga_18.bmp,space
1,1,1,16,24,stimuli/tunga_16.bmp,stimuli/tunga_24.bmp,
0,1,1,21,14,stimuli/tunga_21.bmp,stimuli/tunga_14.bmp,
2,1,1,18,20,stimuli/tunga_18.bmp,stimuli/tunga_20.bmp,
2,1,1,18,20,stimuli/tunga_18.bmp,stimuli/tunga_20.bmp,
2,0,1,20,18,stimuli/tunga_20.bmp,stimuli/tunga_18.bmp,space
0,0,1,14,21,stimuli/tunga_14.bmp,stimuli/tunga_21.bmp,space
0,1,1,21,14,stimuli/tunga_21.bmp,stimuli/tunga_14.bmp,
2,0,1,20,18,stimuli/tunga_20.bmp,stimuli/tunga_18.bmp,space
0,1,1,21,14,stimuli/tunga_21.bmp,stimuli/tunga_14.bmp,
0,0,1,14,21,stimuli/tunga_14.bmp,stimuli/tunga_21.bmp,space
2,0,-1,20,18,stimuli/tunga_20.bmp,stimuli/tunga_18.bmp,
1,0,1,24,16,stimuli/tunga_24.bmp,stimuli/tunga_16.bmp,space
