kind,position,result,stim_left,stim_right,stim_left_name,stim_right_name,correctAns
2,1,1,15,19,stimuli/tunga_15.bmp,stimuli/tunga_19.bmp,
1,1,1,14,21,stimuli/tunga_14.bmp,stimuli/tunga_21.bmp,
1,1,1,14,21,stimuli/tunga_14.bmp,stimuli/tunga_21.bmp,
0,1,1,24,18,stimuli/tunga_24.bmp,stimuli/tunga_18.bmp,
0,1,1,24,18,stimuli/tunga_24.bmp,stimuli/tunga_18.bmp,
0,0,1,18,24,stimuli/tunga_18.bmp,stimuli/tunga_24.bmp,space
2,1,-1,15,19,stimuli/tunga_15.bmp,stimuli/tunga_19.bmp,space
2,1,1,15,19,stimuli/tunga_15.bmp,stimuli/tunga_19.bmp,
0,0,1,18,24,stimuli/tunga_18.bmp,stimuli/tunga_24.bmp,space
1,0,1,21,14,stimuli/tunga_21.bmp,stimuli/tunga_14.bmp,space
2,0,-1,19,15,stimuli/tunga_19.bmp,stimuli/tunga_15.bmp,
1,0,1,21,14,stimuli/tunga_21.bmp,stimuli/tunga_14.bmp,space
1,1,-1,14,21,stimuli/tunga_14.bmp,stimuli/tunga_21.bmp,space
2,1,-1,15,19,stimuli/tunga_15.bmp,stimuli/tunga_19.bmp,space
0,0,1,18,24,stimuli/tunga_18.bmp,stimuli/tunga_24.bmp,space
2,0,1,19,15,stimuli/tunga_19.bmp,stimuli/tunga_15.bmp,space
1,1,1,14,21,stimuli/tunga_14.bmp,stimuli/tunga_21.bmp,
2,1,1,15,19,stimuli/tunga_15.bmp,stimuli/tunga_19.bmp,
1,0,1,21,14,stimuli/tunga_21.bmp,stimuli/tunga_14.bmp,space
2,0,1,19,15,stimuli/tunga_19.bmp,stimuli/tunga_15.bmp,space
0,0,1,18,24,stimuli/tunga_18.bmp,stimuli/tunga_24.bmp,space
1,0,1,21,14,stimuli/tunga_21.bmp,stimuli/tunga_14.bmp,space
0,0,1,18,24,stimuli/tunga_18.bmp,stimuli/tunga_24.bmp,space
2,1,1,15,19,stimuli/tunga_15.bmp,stimuli/tunga_19.bmp,
2,0,1,19,15,stimuli/tunga_19.bmp,stimuli/tunga_15.bmp,space
0,0,1,18,24,stimuli/tunga_18.bmp,stimuli/tunga_24.bmp,space
2,1,1,15,19,stimuli/tunga_15.bmp,stimuli/tunga_19.bmp,
0,1,1,24,18,stimuli/tunga_24.bmp,stimuli/tunga_18.bmp,
0,0,1,18,24,stimuli/tunga_18.bmp,stimuli/tunga_24.bmp,space
1,1,1,14,21,stimuli/tunga_14.bmp,stimuli/tunga_21.bmp,
2,1,1,15,19,stimuli/tunga_15.bmp,stimuli/tunga_19.bmp,
0,0,1,18,24,stimuli/tunga_18.bmp,stimuli/tunga_24.bmp,space
1,0,1,21,14,stimuli/tunga_21.bmp,stimuli/tunga_14.bmp,space
0,0,-1,18,24,stimuli/tunga_18.bmp,stimuli/tunga_24.bmp,
1,1,1,14,21,stimuli/tunga_14.bmp,stimuli/tunga_21.bmp,
1,1,1,14,21,stimuli/tunga_14.bmp,stimuli/tunga_21.bmp,
