kind,position,result,stim_left,stim_right,stim_left_name,stim_right_name,correctAns
0,1,1,22,15,stimuli/tunga_22.bmp,stimuli/tunga_15.bmp,right
1,1,1,16,14,stimuli/tunga_16.bmp,stimuli/tunga_14.bmp,right
2,0,1,19,13,stimuli/tunga_19.bmp,stimuli/tunga_13.bmp,left
1,0,1,14,16,stimuli/tunga_14.bmp,stimuli/tunga_16.bmp,left
0,1,1,22,15,stimuli/tunga_22.bmp,stimuli/tunga_15.bmp,right
0,0,-1,15,22,stimuli/tunga_15.bmp,stimuli/tunga_22.bmp,right
0,0,1,15,22,stimuli/tunga_15.bmp,stimuli/tunga_22.bmp,left
0,0,1,15,22,stimuli/tunga_15.bmp,stimuli/tunga_22.bmp,left
2,1,1,13,19,stimuli/tunga_13.bmp,stimuli/tunga_19.bmp,right
1,1,1,16,14,stimuli/tunga_16.bmp,stimuli/tunga_14.bmp,right
0,1,1,22,15,stimuli/tunga_22.bmp,stimuli/tunga_15.bmp,right
2,0,-1,19,13,stimuli/tunga_19.bmp,stimuli/tunga_13.bmp,right
1,1,1,16,14,stimuli/tunga_16.bmp,stimuli/tunga_14.bmp,right
2,1,1,13,19,stimuli/tunga_13.bmp,stimuli/tunga_19.bmp,right
1,1,1,16,14,stimuli/tunga_16.bmp,stimuli/tunga_14.bmp,right
2,0,1,19,13,stimuli/tunga_19.bmp,stimuli/tunga_13.bmp,left
1,1,1,16,14,stimuli/tunga_16.bmp,stimuli/tunga_14.bmp,right
1,1,1,16,14,stimuli/tunga_16.bmp,stimuli/tunga_14.bmp,right
0,1,1,22,15,stimuli/tunga_22.bmp,stimuli/tunga_15.bmp,right
1,0,1,14,16,stimuli/tunga_14.bmp,stimuli/tunga_16.bmp,left
2,0,1,19,13,stimuli/tunga_19.bmp,stimuli/tunga_13.bmp,left
2,1,1,13,19,stimuli/tunga_13.bmp,stimuli/tunga_19.bmp,right
1,0,-1,14,16,stimuli/tunga_14.bmp,stimuli/tunga_16.bmp,right
2,0,1,19,13,stimuli/tunga_19.bmp,stimuli/tunga_13.bmp,left
0,0,1,15,22,stimuli/tunga_15.bmp,stimuli/tunga_22.bmp,left
0,1,1,22,15,stimuli/tunga_22.bmp,stimuli/tunga_15.bmp,right
1,0,1,14,16,stimuli/tunga_14.bmp,stimuli/tunga_16.bmp,left
2,0,-1,19,13,stimuli/tunga_19.bmp,stimuli/tunga_13.bmp,right
0,1,1,22,15,stimuli/tunga_22.bmp,stimuli/tunga_15.bmp,right
2,0,1,19,13,stimuli/tunga_19.bmp,stimuli/tunga_13.bmp,left
2,0,1,19,13,stimuli/tunga_19.bmp,stimuli/tunga_13.bmp,left
2,0,-1,19,13,stimuli/tunga_19.bmp,stimuli/tunga_13.bmp,right
1,1,1,16,14,stimuli/tunga_16.bmp,stimuli/tunga_14.bmp,right
0,1,1,22,15,stimuli/tunga_22.bmp,stimuli/tunga_15.bmp,right
0,0,1,15,22,stimuli/tunga_15.bmp,stimuli/tunga_22.bmp,left
1,1,1,16,14,stimuli/tunga_16.bmp,stimuli/tunga_14.bmp,right
