kind,position,result,stim_left,stim_right,stim_left_name,stim_right_name,correctAns
0,0,1,22,20,stimuli/tunga_22.bmp,stimuli/tunga_20.bmp,left
2,1,1,14,17,stimuli/tunga_14.bmp,stimuli/tunga_17.bmp,right
0,0,1,22,20,stimuli/tunga_22.bmp,stimuli/tunga_20.bmp,left
0,1,1,20,22,stimuli/tunga_20.bmp,stimuli/tunga_22.bmp,right
1,0,1,16,19,stimuli/tunga_16.bmp,stimuli/tunga_19.bmp,left
2,0,-1,17,14,stimuli/tunga_17.bmp,stimuli/tunga_14.bmp,right
0,1,1,20,22,stimuli/tunga_20.bmp,stimuli/tunga_22.bmp,right
2,0,1,17,14,stimuli/tunga_17.bmp,stimuli/tunga_14.bmp,left
2,1,-1,14,17,stimuli/tunga_14.bmp,stimuli/tunga_17.bmp,left
1,0,1,16,19,stimuli/tunga_16.bmp,stimuli/tunga_19.bmp,left
0,1,-1,20,22,stimuli/tunga_20.bmp,stimuli/tunga_22.bmp,left
2,1,1,14,17,stimuli/tunga_14.bmp,stimuli/tunga_17.bmp,right
0,1,1,20,22,stimuli/tunga_20.bmp,stimuli/tunga_22.bmp,right
2,0,1,17,14,stimuli/tunga_17.bmp,stimuli/tunga_14.bmp,left
0,0,1,22,20,stimuli/tunga_22.bmp,stimuli/tunga_20.bmp,left
2,1,1,14,17,stimuli/tunga_14.bmp,stimuli/tunga_17.bmp,right
1,1,-1,19,16,stimuli/tunga_19.bmp,stimuli/tunga_16.bmp,left
0,0,1,22,20,stimuli/tunga_22.bmp,stimuli/tunga_20.bmp,left
1,0,1,16,19,stimuli/tunga_16.bmp,stimuli/tunga_19.bmp,left
0,1,1,20,22,stimuli/tunga_20.bmp,stimuli/tunga_22.bmp,right
1,1,1,19,16,stimuli/tunga_19.bmp,stimuli/tunga_16.bmp,right
2,0,1,17,14,stimuli/tunga_17.bmp,stimuli/tunga_14.bmp,left
2,0,1,17,14,stimuli/tunga_17.bmp,stimuli/tunga_14.bmp,left
1,0,1,16,19,stimuli/tunga_16.bmp,stimuli/tunga_19.bmp,left
1,1,1,19,16,stimuli/tunga_19.bmp,stimuli/tunga_16.bmp,right
2,1,1,14,17,stimuli/tunga_14.bmp,stimuli/tunga_17.bmp,right
1,0,1,16,19,stimuli/tunga_16.bmp,stimuli/tunga_19.bmp,left
1,1,-1,19,16,stimuli/tunga_19.bmp,stimuli/tunga_16.bmp,left
2,1,1,14,17,stimuli/tunga_14.bmp,stimuli/tunga_17.bmp,right
1,0,1,16,19,stimuli/tunga_16.bmp,stimuli/tunga_19.bmp,left
0,1,1,20,22,stimuli/tunga_20.bmp,stimuli/tunga_22.bmp,right
0,0,1,22,20,stimuli/tunga_22.bmp,stimuli/tunga_20.bmp,left
1,1,1,19,16,stimuli/tunga_19.bmp,stimuli/tunga_16.bmp,right
1,0,1,16,19,stimuli/tunga_16.bmp,stimuli/tunga_19.bmp,left
0,1,1,20,22,stimuli/tunga_20.bmp,stimuli/tunga_22.bmp,right
2,0,1,17,14,stimuli/tunga_17.bmp,stimuli/tunga_14.bmp,left
