kind,position,result,stim_left,stim_right,stim_left_name,stim_right_name,correctAns
1,0,-1,23,18,stimuli/tunga_23.bmp,stimuli/tunga_18.bmp,right
0,1,1,20,24,stimuli/tunga_20.bmp,stimuli/tunga_24.bmp,right
2,1,1,17,21,stimuli/tunga_17.bmp,stimuli/tunga_21.bmp,right
2,0,1,21,17,stimuli/tunga_21.bmp,stimuli/tunga_17.bmp,left
2,0,1,21,17,stimuli/tunga_21.bmp,stimuli/tunga_17.bmp,left
1,1,-1,18,23,stimuli/tunga_18.bmp,stimuli/tunga_23.bmp,left
2,1,1,17,21,stimuli/tunga_17.bmp,stimuli/tunga_21.bmp,right
0,1,1,20,24,stimuli/tunga_20.bmp,stimuli/tunga_24.bmp,right
0,0,-1,24,20,stimuli/tunga_24.bmp,stimuli/tunga_20.bmp,right
2,0,1,21,17,stimuli/tunga_21.bmp,stimuli/tunga_17.bmp,left
1,1,1,18,23,stimuli/tunga_18.bmp,stimuli/tunga_23.bmp,right
0,1,1,20,24,stimuli/tunga_20.bmp,stimuli/tunga_24.bmp,right
0,0,1,24,20,stimuli/tunga_24.bmp,stimuli/tunga_20.bmp,left
1,0,1,23,18,stimuli/tunga_23.bmp,stimuli/tunga_18.bmp,left
0,1,-1,20,24,stimuli/tunga_20.bmp,stimuli/tunga_24.bmp,left
1,0,1,23,18,stimuli/tunga_23.bmp,stimuli/tunga_18.bmp,left
1,0,1,23,18,stimuli/tunga_23.bmp,stimuli/tunga_18.bmp,left
1,1,1,18,23,stimuli/tunga_18.bmp,stimuli/tunga_23.bmp,right
2,0,1,21,17,stimuli/tunga_21.bmp,stimuli/tunga_17.bmp,left
2,0,-1,21,17,stimuli/tunga_21.bmp,stimuli/tunga_17.bmp,right
1,1,-1,18,23,stimuli/tunga_18.bmp,stimuli/tunga_23.bmp,left
0,0,-1,24,20,stimuli/tunga_24.bmp,stimuli/tunga_20.bmp,right
0,0,1,24,20,stimuli/tunga_24.bmp,stimuli/tunga_20.bmp,left
1,1,1,18,23,stimuli/tunga_18.bmp,stimuli/tunga_23.bmp,right
1,1,1,18,23,stimuli/tunga_18.bmp,stimuli/tunga_23.bmp,right
2,1,1,17,21,stimuli/tunga_17.bmp,stimuli/tunga_21.bmp,right
0,0,1,24,20,stimuli/tunga_24.bmp,stimuli/tunga_20.bmp,left
0,0,1,24,20,stimuli/tunga_24.bmp,stimuli/tunga_20.bmp,left
1,1,1,18,23,stimuli/tunga_18.bmp,stimuli/tunga_23.bmp,right
1,1,1,18,23,stimuli/tunga_18.bmp,stimuli/tunga_23.bmp,right
0,0,1,24,20,stimuli/tunga_24.bmp,stimuli/tunga_20.bmp,left
0,0,1,24,20,stimuli/tunga_24.bmp,stimuli/tunga_20.bmp,left
2,1,1,17,21,stimuli/tunga_17.bmp,stimuli/tunga_21.bmp,right
2,1,1,17,21,stimuli/tunga_17.bmp,stimuli/tunga_21.bmp,right
2,1,1,17,21,stimuli/tunga_17.bmp,stimuli/tunga_21.bmp,right
2,0,1,21,17,stimuli/tunga_21.bmp,stimuli/tunga_17.bmp,left
