kind,position,result,stim_left,stim_right,stim_left_name,stim_right_name,correctAns
0,0,1,6,7,stimuli/tunga_06.bmp,stimuli/tunga_07.bmp,space
1,1,1,9,11,stimuli/tunga_09.bmp,stimuli/tunga_11.bmp,
1,1,1,9,11,stimuli/tunga_09.bmp,stimuli/tunga_11.bmp,
0,1,1,7,6,stimuli/tunga_07.bmp,stimuli/tunga_06.bmp,
2,1,1,2,10,stimuli/tunga_02.bmp,stimuli/tunga_10.bmp,
2,0,1,10,2,stimuli/tunga_10.bmp,stimuli/tunga_02.bmp,space
2,0,1,10,2,stimuli/tunga_10.bmp,stimuli/tunga_02.bmp,space
2,1,1,2,10,stimuli/tunga_02.bmp,stimuli/tunga_10.bmp,
1,1,1,9,11,stimuli/tunga_09.bmp,stimuli/tunga_11.bmp,
1,1,1,9,11,stimuli/tunga_09.bmp,stimuli/tunga_11.bmp,
1,0,1,11,9,stimuli/tunga_11.bmp,stimuli/tunga_09.bmp,space
0,1,1,7,6,stimuli/tunga_07.bmp,stimuli/tunga_06.bmp,
1,0,1,11,9,stimuli/tunga_11.bmp,stimuli/tunga_09.bmp,space
0,1,1,7,6,stimuli/tunga_07.bmp,stimuli/tunga_06.bmp,
0,0,1,6,7,stimuli/tunga_06.bmp,stimuli/tunga_07.bmp,space
0,1,1,7,6,stimuli/tunga_07.bmp,stimuli/tunga_06.bmp,
2,1,1,2,10,stimuli/tunga_02.bmp,stimuli/tunga_10.bmp,
2,1,1,2,10,stimuli/tunga_02.bmp,stimuli/tunga_10.bmp,
0,1,1,7,6,stimuli/tunga_07.bmp,stimuli/tunga_06.bmp,
1,1,-1,9,11,stimuli/tunga_09.bmp,stimuli/tunga_11.bmp,space
1,0,1,11,9,stimuli/tunga_11.bmp,stimuli/tunga_09.bmp,space
1,1,1,9,11,stimuli/tunga_09.bmp,stimuli/tunga_11.bmp,
2,0,1,10,2,stimuli/tunga_10.bmp,stimuli/tunga_02.bmp,space
0,0,-1,6,7,stimuli/tunga_06.bmp,stimuli/tunga_07.bmp,
0,0,1,6,7,stimuli/tunga_06.bmp,stimuli/tunga_07.bmp,space
