kind,position,result,stim_left,stim_right,stim_left_name,stim_right_name,correctAns
1,1,1,8,2,stimuli/tunga_08.bmp,stimuli/tunga_02.bmp,
0,1,1,5,11,stimuli/tunga_05.bmp,stimuli/tunga_11.bmp,
2,0,1,3,4,stimuli/tunga_03.bmp,stimuli/tunga_04.bmp,space
0,1,1,5,11,stimuli/tunga_05.bmp,stimuli/tunga_11.bmp,
0,1,1,5,11,stimuli/tunga_05.bmp,stimuli/tunga_11.bmp,
0,0,1,11,5,stimuli/tunga_11.bmp,stimuli/tunga_05.bmp,space
0,1,1,5,11,stimuli/tunga_05.bmp,stimuli/tunga_11.bmp,
1,0,-1,2,8,stimuli/tunga_02.bmp,stimuli/tunga_08.bmp,
0,1,1,5,11,stimuli/tunga_05.bmp,stimuli/tunga_11.bmp,
1,1,1,8,2,stimuli/tunga_08.bmp,stimuli/tunga_02.bmp,
0,1,1,5,11,stimuli/tunga_05.bmp,stimuli/tunga_11.bmp,
2,0,-1,3,4,stimuli/tunga_03.bmp,stimuli/tunga_04.bmp,
0,0,1,11,5,stimuli/tunga_11.bmp,stimuli/tunga_05.bmp,space
2,1,-1,4,3,stimuli/tunga_04.bmp,stimuli/tunga_03.bmp,space
1,0,-1,2,8,stimuli/tunga_02.bmp,stimuli/tunga_08.bmp,
1,1,-1,8,2,stimuli/tunga_08.bmp,stimuli/tunga_02.bmp,space
2,1,1,4,3,stimuli/tunga_04.bmp,stimuli/tunga_03.bmp,
0,0,1,11,5,stimuli/tunga_11.bmp,stimuli/tunga_05.bmp,space
2,0,1,3,4,stimuli/tunga_03.bmp,stimuli/tunga_04.bmp,space
0,1,1,5,11,stimuli/tunga_05.bmp,stimuli/tunga_11.bmp,
1,1,1,8,2,stimuli/tunga_08.bmp,stimuli/tunga_02.bmp,
2,0,-1,3,4,stimuli/tunga_03.bmp,stimuli/tunga_04.bmp,
0,0,1,11,5,stimuli/tunga_11.bmp,stimuli/tunga_05.bmp,space
0,1,1,5,11,stimuli/tunga_05.bmp,stimuli/tunga_11.bmp,
1,1,1,8,2,stimuli/tunga_08.bmp,stimuli/tunga_02.bmp,
0,1,-1,5,11,stimuli/tunga_05.bmp,stimuli/tunga_11.bmp,space
1,1,1,8,2,stimuli/tunga_08.bmp,stimuli/tunga_02.bmp,
1,1,1,8,2,stimuli/tunga_08.bmp,stimuli/tunga_02.bmp,
1,1,1,8,2,stimuli/tunga_08.bmp,stimuli/tunga_02.bmp,
2,1,1,4,3,stimuli/tunga_04.bmp,stimuli/tunga_03.bmp,
1,0,1,2,8,stimuli/tunga_02.bmp,stimuli/tunga_08.bmp,space
2,1,1,4,3,stimuli/tunga_04.bmp,stimuli/tunga_03.bmp,
1,1,-1,8,2,stimuli/tunga_08.bmp,stimuli/tunga_02.bmp,space
2,0,1,3,4,stimuli/tunga_03.bmp,stimuli/tunga_04.bmp,space
0,1,-1,5,11,stimuli/tunga_05.bmp,stimuli/tunga_11.bmp,space
2,0,1,3,4,stimuli/tunga_03.bmp,stimuli/tunga_04.bmp,space
2,0,1,3,4,stimuli/tunga_03.bmp,stimuli/tunga_04.bmp,space
1,1,1,8,2,stimuli/tunga_08.bmp,stimuli/tunga_02.bmp,
0,1,-1,5,11,stimuli/tunga_05.bmp,stimuli/tunga_11.bmp,space
1,0,-1,2,8,stimuli/tunga_02.bmp,stimuli/tunga_08.bmp,
2,0,1,3,4,stimuli/tunga_03.bmp,stimuli/tunga_04.bmp,space
1,1,1,8,2,stimuli/tunga_08.bmp,stimuli/tunga_02.bmp,
2,1,1,4,3,stimuli/tunga_04.bmp,stimuli/tunga_03.bmp,
2,0,1,3,4,stimuli/tunga_03.bmp,stimuli/tunga_04.bmp,space
2,0,1,3,4,stimuli/tunga_03.bmp,stimuli/tunga_04.bmp,space
1,1,1,8,2,stimuli/tunga_08.bmp,stimuli/tunga_02.bmp,
0,0,1,11,5,stimuli/tunga_11.bmp,stimuli/tunga_05.bmp,space
0,0,1,11,5,stimuli/tunga_11.bmp,stimuli/tunga_05.bmp,space
1,1,1,8,2,stimuli/tunga_08.bmp,stimuli/tunga_02.bmp,
2,0,1,3,4,stimuli/tunga_03.bmp,stimuli/tunga_04.bmp,space
0,0,1,11,5,stimuli/tunga_11.bmp,stimuli/tunga_05.bmp,space
2,1,1,4,3,stimuli/tunga_04.bmp,stimuli/tunga_03.bmp,
2,0,1,3,4,stimuli/tunga_03.bmp,stimuli/tunga_04.bmp,space
2,0,-1,3,4,stimuli/tunga_03.bmp,stimuli/tunga_04.bmp,
0,0,1,11,5,stimuli/tunga_11.bmp,stimuli/tunga_05.bmp,space
2,0,1,3,4,stimuli/tunga_03.bmp,stimuli/tunga_04.bmp,space
0,1,1,5,11,stimuli/tunga_05.bmp,stimuli/tunga_11.bmp,
2,0,1,3,4,stimuli/tunga_03.bmp,stimuli/tunga_04.bmp,space
1,0,1,2,8,stimuli/tunga_02.bmp,stimuli/tunga_08.bmp,space
