kind,position,result,stim_left,stim_right,stim_left_name,stim_right_name,correctAns
1,1,1,12,7,stimuli/tunga_12.bmp,stimuli/tunga_07.bmp,
0,1,1,4,5,stimuli/tunga_04.bmp,stimuli/tunga_05.bmp,
1,1,1,12,7,stimuli/tunga_12.bmp,stimuli/tunga_07.bmp,
1,0,1,7,12,stimuli/tunga_07.bmp,stimuli/tunga_12.bmp,space
0,1,1,4,5,stimuli/tunga_04.bmp,stimuli/tunga_05.bmp,
1,0,1,7,12,stimuli/tunga_07.bmp,stimuli/tunga_12.bmp,space
1,0,1,7,12,stimuli/tunga_07.bmp,stimuli/tunga_12.bmp,space
1,0,1,7,12,stimuli/tunga_07.bmp,stimuli/tunga_12.bmp,space
2,0,1,10,1,stimuli/tunga_10.bmp,stimuli/tunga_01.bmp,space
2,0,1,10,1,stimuli/tunga_10.bmp,stimuli/tunga_01.bmp,space
2,1,-1,1,10,stimuli/tunga_01.bmp,stimuli/tunga_10.bmp,space
2,0,1,10,1,stimuli/tunga_10.bmp,stimuli/tunga_01.bmp,space
0,0,1,5,4,stimuli/tunga_05.bmp,stimuli/tunga_04.bmp,space
2,1,-1,1,10,stimuli/tunga_01.bmp,stimuli/tunga_10.bmp,space
1,1,1,12,7,stimuli/tunga_12.bmp,stimuli/tunga_07.bmp,
2,1,-1,1,10,stimuli/tunga_01.bmp,stimuli/tunga_10.bmp,space
0,1,1,4,5,stimuli/tunga_04.bmp,stimuli/tunga_05.bmp,
2,1,1,1,10,stimuli/tunga_01.bmp,stimuli/tunga_10.bmp,
2,0,1,10,1,stimuli/tunga_10.bmp,stimuli/tunga_01.bmp,space
2,1,1,1,10,stimuli/tunga_01.bmp,stimuli/tunga_10.bmp,
1,0,1,7,12,stimuli/tunga_07.bmp,stimuli/tunga_12.bmp,space
0,1,-1,4,5,stimuli/tunga_04.bmp,stimuli/tunga_05.bmp,space
2,1,-1,1,10,stimuli/tunga_01.bmp,stimuli/tunga_10.bmp,space
1,1,1,12,7,stimuli/tunga_12.bmp,stimuli/tunga_07.bmp,
1,0,1,7,12,stimuli/tunga_07.bmp,stimuli/tunga_12.bmp,space
1,0,1,7,12,stimuli/tunga_07.bmp,stimuli/tunga_12.bmp,space
2,1,1,1,10,stimuli/tunga_01.bmp,stimuli/tunga_10.bmp,
2,0,1,10,1,stimuli/tunga_10.bmp,stimuli/tunga_01.bmp,space
1,1,1,12,7,stimuli/tunga_12.bmp,stimuli/tunga_07.bmp,
1,0,1,7,12,stimuli/tunga_07.bmp,stimuli/tunga_12.bmp,space
1,0,1,7,12,stimuli/tunga_07.bmp,stimuli/tunga_12.bmp,space
0,0,1,5,4,stimuli/tunga_05.bmp,stimuli/tunga_04.bmp,space
2,1,-1,1,10,stimuli/tunga_01.bmp,stimuli/tunga_10.bmp,space
0,0,1,5,4,stimuli/tunga_05.bmp,stimuli/tunga_04.bmp,space
1,1,1,12,7,stimuli/tunga_12.bmp,stimuli/tunga_07.bmp,
1,1,1,12,7,stimuli/tunga_12.bmp,stimuli/tunga_07.bmp,
2,1,1,1,10,stimuli/tunga_01.bmp,stimuli/tunga_10.bmp,
1,0,1,7,12,stimuli/tunga_07.bmp,stimuli/tunga_12.bmp,space
1,0,1,7,12,stimuli/tunga_07.bmp,stimuli/tunga_12.bmp,space
0,0,-1,5,4,stimuli/tunga_05.bmp,stimuli/tunga_04.bmp,
0,1,1,4,5,stimuli/tunga_04.bmp,stimuli/tunga_05.bmp,
2,1,1,1,10,stimuli/tunga_01.bmp,stimuli/tunga_10.bmp,
