kind,position,result,stim_left,stim_right,stim_left_name,stim_right_name,correctAns
0,0,1,12,10,stimuli/tunga_12.bmp,stimuli/tunga_10.bmp,space
0,1,1,10,12,stimuli/tunga_10.bmp,stimuli/tunga_12.bmp,
2,0,1,8,6,stimuli/tunga_08.bmp,stimuli/tunga_06.bmp,space
2,1,1,6,8,stimuli/tunga_06.bmp,stimuli/tunga_08.bmp,
0,0,1,12,10,stimuli/tunga_12.bmp,stimuli/tunga_10.bmp,space
0,0,-1,12,10,stimuli/tunga_12.bmp,stimuli/tunga_10.bmp,
1,1,1,7,3,stimuli/tunga_07.bmp,stimuli/tunga_03.bmp,
2,0,-1,8,6,stimuli/tunga_08.bmp,stimuli/tunga_06.bmp,
0,0,1,12,10,stimuli/tunga_12.bmp,stimuli/tunga_10.bmp,space
0,0,1,12,10,stimuli/tunga_12.bmp,stimuli/tunga_10.bmp,space
1,0,1,3,7,stimuli/tunga_03.bmp,stimuli/tunga_07.bmp,space
2,0,1,8,6,stimuli/tunga_08.bmp,stimuli/tunga_06.bmp,space
2,0,1,8,6,stimuli/tunga_08.bmp,stimuli/tunga_06.bmp,space
1,1,1,7,3,stimuli/tunga_07.bmp,stimuli/tunga_03.bmp,
2,1,1,6,8,stimuli/tunga_06.bmp,stimuli/tunga_08.bmp,
0,1,1,10,12,stimuli/tunga_10.bmp,stimuli/tunga_12.bmp,
1,1,-1,7,3,stimuli/tunga_07.bmp,stimuli/tunga_03.bmp,space
0,0,1,12,10,stimuli/tunga_12.bmp,stimuli/tunga_10.bmp,space
1,0,1,3,7,stimuli/tunga_03.bmp,stimuli/tunga_07.bmp,space
0,0,1,12,10,stimuli/tunga_12.bmp,stimuli/tunga_10.bmp,space
1,1,-1,7,3,stimuli/tunga_07.bmp,stimuli/tunga_03.bmp,space
1,0,1,3,7,stimuli/tunga_03.bmp,stimuli/tunga_07.bmp,space
1,1,1,7,3,stimuli/tunga_07.bmp,stimuli/tunga_03.bmp,
2,0,1,8,6,stimuli/tunga_08.bmp,stimuli/tunga_06.bmp,space
2,1,1,6,8,stimuli/tunga_06.bmp,stimuli/tunga_08.bmp,
2,1,-1,6,8,stimuli/tunga_06.bmp,stimuli/tunga_08.bmp,space
2,1,-1,6,8,stimuli/tunga_06.bmp,stimuli/tunga_08.bmp,space
1,1,1,7,3,stimuli/tunga_07.bmp,stimuli/tunga_03.bmp,
0,0,1,12,10,stimuli/tunga_12.bmp,stimuli/tunga_10.bmp,space
1,1,1,7,3,stimuli/tunga_07.bmp,stimuli/tunga_03.bmp,
0,0,1,12,10,stimuli/tunga_12.bmp,stimuli/tunga_10.bmp,space
0,0,1,12,10,stimuli/tunga_12.bmp,stimuli/tunga_10.bmp,space
1,0,1,3,7,stimuli/tunga_03.bmp,stimuli/tunga_07.bmp,space
0,0,1,12,10,stimuli/tunga_12.bmp,stimuli/tunga_10.bmp,space
2,1,1,6,8,stimuli/tunga_06.bmp,stimuli/tunga_08.bmp,
2,1,1,6,8,stimuli/tunga_06.bmp,stimuli/tunga_08.bmp,
1,0,-1,3,7,stimuli/tunga_03.bmp,stimuli/tunga_07.bmp,
2,0,1,8,6,stimuli/tunga_08.bmp,stimuli/tunga_06.bmp,space
1,1,1,7,3,stimuli/tunga_07.bmp,stimuli/tunga_03.bmp,
0,1,1,10,12,stimuli/tunga_10.bmp,stimuli/tunga_12.bmp,
1,1,1,7,3,stimuli/tunga_07.bmp,stimuli/tunga_03.bmp,
2,1,1,6,8,stimuli/tunga_06.bmp,stimuli/tunga_08.bmp,
0,1,1,10,12,stimuli/tunga_10.bmp,stimuli/tunga_12.bmp,
1,1,1,7,3,stimuli/tunga_07.bmp,stimuli/tunga_03.bmp,
0,0,1,12,10,stimuli/tunga_12.bmp,stimuli/tunga_10.bmp,space
0,1,-1,10,12,stimuli/tunga_10.bmp,stimuli/tunga_12.bmp,space
1,1,-1,7,3,stimuli/tunga_07.bmp,stimuli/tunga_03.bmp,space
2,0,1,8,6,stimuli/tunga_08.bmp,stimuli/tunga_06.bmp,space
0,0,1,12,10,stimuli/tunga_12.bmp,stimuli/tunga_10.bmp,space
1,0,-1,3,7,stimuli/tunga_03.bmp,stimuli/tunga_07.bmp,
1,1,1,7,3,stimuli/tunga_07.bmp,stimuli/tunga_03.bmp,
1,1,1,7,3,stimuli/tunga_07.bmp,stimuli/tunga_03.bmp,
2,1,1,6,8,stimuli/tunga_06.bmp,stimuli/tunga_08.bmp,
0,0,1,12,10,stimuli/tunga_12.bmp,stimuli/tunga_10.bmp,space
1,0,1,3,7,stimuli/tunga_03.bmp,stimuli/tunga_07.bmp,space
0,1,1,10,12,stimuli/tunga_10.bmp,stimuli/tunga_12.bmp,
2,1,1,6,8,stimuli/tunga_06.bmp,stimuli/tunga_08.bmp,
1,1,1,7,3,stimuli/tunga_07.bmp,stimuli/tunga_03.bmp,
2,1,1,6,8,stimuli/tunga_06.bmp,stimuli/tunga_08.bmp,
0,0,-1,12,10,stimuli/tunga_12.bmp,stimuli/tunga_10.bmp,
1,1,-1,7,3,stimuli/tunga_07.bmp,stimuli/tunga_03.bmp,space
1,0,1,3,7,stimuli/tunga_03.bmp,stimuli/tunga_07.bmp,space
0,0,1,12,10,stimuli/tunga_12.bmp,stimuli/tunga_10.bmp,space
0,0,1,12,10,stimuli/tunga_12.bmp,stimuli/tunga_10.bmp,space
2,1,1,6,8,stimuli/tunga_06.bmp,stimuli/tunga_08.bmp,
2,0,1,8,6,stimuli/tunga_08.bmp,stimuli/tunga_06.bmp,space
2,0,-1,8,6,stimuli/tunga_08.bmp,stimuli/tunga_06.bmp,
2,0,1,8,6,stimuli/tunga_08.bmp,stimuli/tunga_06.bmp,space
0,0,-1,12,10,stimuli/tunga_12.bmp,stimuli/tunga_10.bmp,
1,1,1,7,3,stimuli/tunga_07.bmp,stimuli/tunga_03.bmp,
2,1,1,6,8,stimuli/tunga_06.bmp,stimuli/tunga_08.bmp,
2,1,1,6,8,stimuli/tunga_06.bmp,stimuli/tunga_08.bmp,
