kind,position,result,stim_left,stim_right,stim_left_name,stim_right_name,correctAns
0,0,1,6,4,stimuli/tunga_06.bmp,stimuli/tunga_04.bmp,space
0,0,1,6,4,stimuli/tunga_06.bmp,stimuli/tunga_04.bmp,space
2,1,1,2,3,stimuli/tunga_02.bmp,stimuli/tunga_03.bmp,
0,0,1,6,4,stimuli/tunga_06.bmp,stimuli/tunga_04.bmp,space
1,0,-1,10,11,stimuli/tunga_10.bmp,stimuli/tunga_11.bmp,
1,1,1,11,10,stimuli/tunga_11.bmp,stimuli/tunga_10.bmp,
2,0,1,3,2,stimuli/tunga_03.bmp,stimuli/tunga_02.bmp,space
0,0,1,6,4,stimuli/tunga_06.bmp,stimuli/tunga_04.bmp,space
1,0,1,10,11,stimuli/tunga_10.bmp,stimuli/tunga_11.bmp,space
0,0,-1,6,4,stimuli/tunga_06.bmp,stimuli/tunga_04.bmp,
1,0,1,10,11,stimuli/tunga_10.bmp,stimuli/tunga_11.bmp,space
1,1,1,11,10,stimuli/tunga_11.bmp,stimuli/tunga_10.bmp,
1,0,1,10,11,stimuli/tunga_10.bmp,stimuli/tunga_11.bmp,space
2,0,1,3,2,stimuli/tunga_03.bmp,stimuli/tunga_02.bmp,space
2,1,1,2,3,stimuli/tunga_02.bmp,stimuli/tunga_03.bmp,
2,0,1,3,2,stimuli/tunga_03.bmp,stimuli/tunga_02.bmp,space
2,1,1,2,3,stimuli/tunga_02.bmp,stimuli/tunga_03.bmp,
2,1,1,2,3,stimuli/tunga_02.bmp,stimuli/tunga_03.bmp,
0,0,1,6,4,stimuli/tunga_06.bmp,stimuli/tunga_04.bmp,space
0,0,1,6,4,stimuli/tunga_06.bmp,stimuli/tunga_04.bmp,space
1,1,1,11,10,stimuli/tunga_11.bmp,stimuli/tunga_10.bmp,
0,0,-1,6,4,stimuli/tunga_06.bmp,stimuli/tunga_04.bmp,
2,1,1,2,3,stimuli/tunga_02.bmp,stimuli/tunga_03.bmp,
2,0,-1,3,2,stimuli/tunga_03.bmp,stimuli/tunga_02.bmp,
0,1,1,4,6,stimuli/tunga_04.bmp,stimuli/tunga_06.bmp,
2,0,1,3,2,stimuli/tunga_03.bmp,stimuli/tunga_02.bmp,space
0,0,1,6,4,stimuli/tunga_06.bmp,stimuli/tunga_04.bmp,space
0,1,1,4,6,stimuli/tunga_04.bmp,stimuli/tunga_06.bmp,
