kind,position,result,stim_left,stim_right,stim_left_name,stim_right_name,correctAns
2,1,1,12,8,stimuli/tunga_12.bmp,stimuli/tunga_08.bmp,
2,0,-1,8,12,stimuli/tunga_08.bmp,stimuli/tunga_12.bmp,
2,1,1,12,8,stimuli/tunga_12.bmp,stimuli/tunga_08.bmp,
2,0,1,8,12,stimuli/tunga_08.bmp,stimuli/tunga_12.bmp,space
0,0,1,4,11,stimuli/tunga_04.bmp,stimuli/tunga_11.bmp,space
0,1,1,11,4,stimuli/tunga_11.bmp,stimuli/tunga_04.bmp,
0,1,1,11,4,stimuli/tunga_11.bmp,stimuli/tunga_04.bmp,
1,0,1,5,9,stimuli/tunga_05.bmp,stimuli/tunga_09.bmp,space
0,1,1,11,4,stimuli/tunga_11.bmp,stimuli/tunga_04.bmp,
1,0,-1,5,9,stimuli/tunga_05.bmp,stimuli/tunga_09.bmp,
2,0,1,8,12,stimuli/tunga_08.bmp,stimuli/tunga_12.bmp,space
0,1,1,11,4,stimuli/tunga_11.bmp,stimuli/tunga_04.bmp,
2,1,1,12,8,stimuli/tunga_12.bmp,stimuli/tunga_08.bmp,
1,1,1,9,5,stimuli/tunga_09.bmp,stimuli/tunga_05.bmp,
0,0,1,4,11,stimuli/tunga_04.bmp,stimuli/tunga_11.bmp,space
2,1,1,12,8,stimuli/tunga_12.bmp,stimuli/tunga_08.bmp,
2,0,1,8,12,stimuli/tunga_08.bmp,stimuli/tunga_12.bmp,space
1,0,1,5,9,stimuli/tunga_05.bmp,stimuli/tunga_09.bmp,space
2,1,1,12,8,stimuli/tunga_12.bmp,stimuli/tunga_08.bmp,
2,0,1,8,12,stimuli/tunga_08.bmp,stimuli/tunga_12.bmp,space
1,1,1,9,5,stimuli/tunga_09.bmp,stimuli/tunga_05.bmp,
1,1,1,9,5,stimuli/tunga_09.bmp,stimuli/tunga_05.bmp,
0,1,1,11,4,stimuli/tunga_11.bmp,stimuli/tunga_04.bmp,
1,1,1,9,5,stimuli/tunga_09.bmp,stimuli/tunga_05.bmp,
1,0,1,5,9,stimuli/tunga_05.bmp,stimuli/tunga_09.bmp,space
1,0,1,5,9,stimuli/tunga_05.bmp,stimuli/tunga_09.bmp,space
0,1,1,11,4,stimuli/tunga_11.bmp,stimuli/tunga_04.bmp,
0,0,1,4,11,stimuli/tunga_04.bmp,stimuli/tunga_11.bmp,space
2,1,1,12,8,stimuli/tunga_12.bmp,stimuli/tunga_08.bmp,
0,1,1,11,4,stimuli/tunga_11.bmp,stimuli/tunga_04.bmp,
0,0,1,4,11,stimuli/tunga_04.bmp,stimuli/tunga_11.bmp,space
0,1,1,11,4,stimuli/tunga_11.bmp,stimuli/tunga_04.bmp,
1,0,-1,5,9,stimuli/tunga_05.bmp,stimuli/tunga_09.bmp,
0,0,1,4,11,stimuli/tunga_04.bmp,stimuli/tunga_11.bmp,space
0,0,1,4,11,stimuli/tunga_04.bmp,stimuli/tunga_11.bmp,space
0,0,-1,4,11,stimuli/tunga_04.bmp,stimuli/tunga_11.bmp,
2,1,1,12,8,stimuli/tunga_12.bmp,stimuli/tunga_08.bmp,
0,0,1,4,11,stimuli/tunga_04.bmp,stimuli/tunga_11.bmp,space
0,1,-1,11,4,stimuli/tunga_11.bmp,stimuli/tunga_04.bmp,space
1,1,1,9,5,stimuli/tunga_09.bmp,stimuli/tunga_05.bmp,
1,0,1,5,9,stimuli/tunga_05.bmp,stimuli/tunga_09.bmp,space
2,1,1,12,8,stimuli/tunga_12.bmp,stimuli/tunga_08.bmp,
1,1,1,9,5,stimuli/tunga_09.bmp,stimuli/tunga_05.bmp,
2,1,-1,12,8,stimuli/tunga_12.bmp,stimuli/tunga_08.bmp,space
2,0,1,8,12,stimuli/tunga_08.bmp,stimuli/tunga_12.bmp,space
0,1,1,11,4,stimuli/tunga_11.bmp,stimuli/tunga_04.bmp,
1,1,1,9,5,stimuli/tunga_09.bmp,stimuli/tunga_05.bmp,
2,0,1,8,12,stimuli/tunga_08.bmp,stimuli/tunga_12.bmp,space
0,0,1,4,11,stimuli/tunga_04.bmp,stimuli/tunga_11.bmp,space
1,1,1,9,5,stimuli/tunga_09.bmp,stimuli/tunga_05.bmp,
1,0,1,5,9,stimuli/tunga_05.bmp,stimuli/tunga_09.bmp,space
1,0,-1,5,9,stimuli/tunga_05.bmp,stimuli/tunga_09.bmp,
0,1,1,11,4,stimuli/tunga_11.bmp,stimuli/tunga_04.bmp,
2,0,1,8,12,stimuli/tunga_08.bmp,stimuli/tunga_12.bmp,space
0,0,1,4,11,stimuli/tunga_04.bmp,stimuli/tunga_11.bmp,space
2,0,1,8,12,stimuli/tunga_08.bmp,stimuli/tunga_12.bmp,space
1,0,1,5,9,stimuli/tunga_05.bmp,stimuli/tunga_09.bmp,space
2,1,1,12,8,stimuli/tunga_12.bmp,stimuli/tunga_08.bmp,
2,0,1,8,12,stimuli/tunga_08.bmp,stimuli/tunga_12.bmp,space
1,0,1,5,9,stimuli/tunga_05.bmp,stimuli/tunga_09.bmp,space
1,0,1,5,9,stimuli/tunga_05.bmp,stimuli/tunga_09.bmp,space
0,0,1,4,11,stimuli/tunga_04.bmp,stimuli/tunga_11.bmp,space
1,0,1,5,9,stimuli/tunga_05.bmp,stimuli/tunga_09.bmp,space
1,1,1,9,5,stimuli/tunga_09.bmp,stimuli/tunga_05.bmp,
